neighbourhood,neighbourhood_cleansed,has_availability,first_review,instant_bookable
"Paris, Île-de-France, France",Popincourt,t,2019-01-01,t
"Paris, Île-de-France, France",Ménilmontant,t,2018-12-06,f
"Paris, Île-de-France, France",Temple,t,2018-12-02,t
0,Panthéon,t,0,t
0,Ménilmontant,t,0,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-01-04,f
0,Observatoire,t,2018-12-22,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,0,f
0,Passy,t,2019-01-25,f
0,Ménilmontant,t,2018-12-30,t
0,Vaugirard,t,2019-01-15,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2018-12-14,f
0,Louvre,t,0,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-28,f
0,Reuilly,t,2019-01-08,f
"Paris, Île-de-France, France",Hôtel-de-Ville,t,2019-01-03,t
"Paris, Île-de-France, France",Buttes-Chaumont,t,2018-11-28,f
0,Hôtel-de-Ville,t,2019-01-05,f
"Paris, Île-de-France, France",Entrepôt,t,2019-01-06,t
0,Passy,t,2018-12-20,f
"Paris, Île-de-France, France",Luxembourg,t,2019-01-04,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-07,f
0,Palais-Bourbon,t,0,t
0,Palais-Bourbon,t,2020-10-28,t
0,Palais-Bourbon,t,2020-10-21,t
"Paris, Île-de-France, France",Buttes-Chaumont,t,2018-12-08,t
0,Hôtel-de-Ville,t,0,f
"Paris, Île-de-France, France",Bourse,t,2018-12-21,f
0,Luxembourg,t,0,t
0,Ménilmontant,t,2018-12-16,f
"Paris, Île-de-France, France",Entrepôt,t,2018-12-03,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-01-09,f
0,Opéra,t,2019-01-19,f
"Paris, Île-de-France, France",Élysée,t,2018-12-19,f
0,Buttes-Montmartre,t,2019-01-02,f
0,Popincourt,t,2018-12-22,f
"Paris, Île-de-France, France",Observatoire,t,0,f
0,Opéra,t,0,t
0,Buttes-Montmartre,t,2019-06-20,t
"Paris, Île-de-France, France",Élysée,t,2018-12-27,f
"Paris, Île-de-France, France",Ménilmontant,t,2019-07-02,t
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-01-01,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,0,t
0,Palais-Bourbon,t,2018-12-03,t
0,Buttes-Chaumont,t,2019-01-07,f
0,Observatoire,t,0,f
0,Buttes-Montmartre,t,0,f
0,Élysée,t,2019-04-18,f
"Paris, Île-de-France, France",Reuilly,t,2018-12-29,f
0,Batignolles-Monceau,t,2018-12-09,f
"Paris, Île-de-France, France",Popincourt,t,2018-12-12,f
"Paris, Île-de-France, France",Temple,t,2019-01-02,f
"Paris, Île-de-France, France",Opéra,t,2018-12-25,f
"Paris, Île-de-France, France",Palais-Bourbon,t,2018-12-09,f
"Paris, Île-de-France, France",Popincourt,t,2019-04-07,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-13,f
"Paris, Île-de-France, France",Popincourt,t,2018-12-22,t
"Paris, Île-de-France, France",Observatoire,t,2018-12-04,f
0,Entrepôt,t,2019-03-08,t
0,Temple,t,2018-12-31,t
0,Buttes-Chaumont,t,2018-12-07,f
"Paris, Île-de-France, France",Gobelins,t,2019-01-06,t
0,Hôtel-de-Ville,t,0,t
0,Buttes-Montmartre,t,2018-12-07,f
0,Buttes-Montmartre,t,0,t
"Paris, Île-de-France, France",Opéra,t,2018-12-31,f
0,Hôtel-de-Ville,t,2020-02-04,t
0,Opéra,t,2019-02-02,t
0,Élysée,t,2019-03-15,t
0,Buttes-Chaumont,t,2019-01-03,f
0,Buttes-Montmartre,t,2019-04-18,t
"Paris, Île-de-France, France",Vaugirard,t,2019-01-27,t
"Paris, Île-de-France, France",Opéra,t,2018-12-27,f
"Paris, Île-de-France, France",Luxembourg,t,0,f
"Paris, Île-de-France, France",Temple,t,2018-12-08,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-05-01,f
0,Temple,t,2018-12-30,f
"Paris, Île-de-France, France",Popincourt,t,2019-01-02,f
0,Gobelins,t,2018-12-06,f
0,Buttes-Montmartre,t,2018-12-19,f
"Paris, Île-de-France, France",Élysée,t,2019-06-23,t
"Paris, Île-de-France, France",Ménilmontant,t,2018-12-18,t
"Paris, Île-de-France, France",Passy,t,2019-01-03,t
0,Opéra,t,0,f
"Paris, Île-de-France, France",Temple,t,2019-07-07,f
"Paris, Île-de-France, France",Popincourt,t,2018-12-21,f
0,Buttes-Montmartre,t,2018-12-03,f
0,Popincourt,t,2019-01-02,t
0,Buttes-Montmartre,t,0,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-01-18,f
"Paris, Île-de-France, France",Luxembourg,t,2018-12-16,f
"Paris, Île-de-France, France",Temple,t,2018-12-31,t
"Paris, Île-de-France, France",Élysée,t,2019-01-03,t
"Paris, Île-de-France, France",Élysée,t,2019-01-06,t
"Paris, Île-de-France, France",Élysée,t,2019-02-04,t
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-01,f
"Paris, Sélectionnez la région, France",Buttes-Montmartre,t,2019-01-03,t
"Paris, Île-de-France, France",Louvre,t,2019-05-01,f
"Paris, Île-de-France, France",Vaugirard,t,2018-12-02,f
"Paris, France",Reuilly,t,2019-01-02,f
"Paris, Île-de-France, France",Luxembourg,t,2018-12-30,t
"Paris, Île-de-France, France",Buttes-Montmartre,t,2018-12-09,f
"Paris, Île-de-France, France",Ménilmontant,t,2019-04-25,t
0,Temple,t,2018-12-30,t
0,Buttes-Montmartre,t,2018-12-01,f
0,Buttes-Montmartre,t,2019-01-02,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-29,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-02,f
"Paris, Île-de-France, France",Ménilmontant,t,2018-12-31,t
"Paris, Île-de-France, France",Louvre,t,2019-01-27,t
"Paris, Île-de-France, France",Panthéon,t,2019-01-02,f
"Paris, Île-de-France, France",Opéra,t,2019-01-01,f
0,Popincourt,t,2019-03-12,f
0,Entrepôt,t,2018-12-28,f
"Paris, France",Batignolles-Monceau,t,2018-12-16,t
0,Ménilmontant,t,2019-01-28,f
"Paris, Île-de-France, France",Luxembourg,t,2018-12-27,f
"Paris, Île-de-France, France",Temple,t,2019-01-28,t
"Paris, Île-de-France, France",Popincourt,t,2019-01-14,f
"Paris, Île-de-France, France",Popincourt,t,2018-12-18,f
0,Reuilly,t,2019-01-04,f
0,Passy,t,0,f
0,Passy,t,2018-12-07,f
0,Entrepôt,t,2019-01-01,f
"Paris, Île-de-France, France",Élysée,t,0,t
"Paris, Île-de-France, France",Ménilmontant,t,2018-12-15,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-10,t
"Paris, Île-de-France, France",Palais-Bourbon,t,0,f
"Paris, Île-de-France, France",Entrepôt,t,2019-01-03,t
0,Observatoire,t,2018-12-20,t
"Paris, Île-de-France, France",Bourse,t,2018-12-31,t
0,Bourse,t,2018-12-30,t
0,Observatoire,t,2019-02-10,t
"Paris, Île-de-France, France",Buttes-Chaumont,t,2018-12-12,t
"Paris, Île-de-France, France",Reuilly,t,2019-06-02,f
"Paris, Île-de-France, France",Entrepôt,t,2019-01-17,t
0,Passy,t,2019-01-01,f
"Paris, Île-de-France, France",Passy,t,2019-11-26,t
0,Batignolles-Monceau,t,2019-04-18,f
"PARIS , France",Élysée,t,2018-12-06,f
0,Observatoire,t,2018-12-03,f
"Paris, Île-de-France, France",Bourse,t,2018-12-30,f
"Paris, Île-de-France, France",Vaugirard,t,0,t
0,Hôtel-de-Ville,t,2018-12-31,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,0,f
0,Opéra,t,2018-12-16,f
0,Buttes-Montmartre,t,0,t
"Paris, Île-de-France, France",Popincourt,t,2021-03-08,f
0,Buttes-Montmartre,t,2019-01-02,f
0,Buttes-Chaumont,t,0,t
0,Bourse,t,2019-02-19,t
"Paris, Île-de-France, France",Hôtel-de-Ville,t,2019-01-05,t
"Paris, Île-de-France, France",Passy,t,2018-12-08,t
0,Buttes-Chaumont,t,2018-12-17,t
0,Buttes-Chaumont,t,2019-01-27,t
"Paris, Île-de-France, France",Bourse,t,2019-01-03,f
"Paris, Île-de-France, France",Opéra,t,2019-05-18,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2018-12-26,t
0,Entrepôt,t,2019-01-20,f
"Paris, Île-de-France, France",Passy,t,2019-04-17,f
"Paris, Île-de-France, France",Entrepôt,t,0,f
"Paris, Île-de-France, France",Temple,t,2019-01-16,t
0,Buttes-Chaumont,t,2019-08-11,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-01-22,t
"Paris, Île-de-France, France",Temple,t,2020-08-10,t
0,Opéra,t,2019-01-20,f
0,Palais-Bourbon,t,2018-12-29,t
"Paris, Île-de-France, France",Entrepôt,t,2019-02-01,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-14,f
0,Bourse,t,2019-08-11,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,0,f
"Paris, Île-de-France, France",Vaugirard,t,2018-12-12,t
0,Palais-Bourbon,t,2018-12-30,t
0,Hôtel-de-Ville,t,2018-12-05,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2020-03-04,t
"Paris, Île-de-France, France",Hôtel-de-Ville,t,2018-12-31,f
0,Palais-Bourbon,t,2018-12-22,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2020-01-12,f
0,Vaugirard,t,2018-12-20,f
"Paris, Île-de-France, France",Élysée,t,2019-05-02,f
0,Buttes-Montmartre,t,2019-02-17,f
"Paris, Île-de-France, France",Louvre,t,2018-12-24,t
"Paris, Île-de-France, France",Vaugirard,t,0,f
"Paris, Île-de-France, France",Vaugirard,t,2019-01-13,f
0,Reuilly,t,0,f
0,Ménilmontant,t,0,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-04-25,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-02-18,f
"Paris, Île-de-France, France",Bourse,t,2019-04-06,f
0,Buttes-Chaumont,t,0,f
"Paris, Île-de-France, France",Bourse,t,2019-01-17,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2018-12-13,f
0,Entrepôt,t,2019-01-06,f
0,Temple,t,0,f
0,Buttes-Montmartre,t,2018-12-30,f
"Paris, Île-de-France, France",Hôtel-de-Ville,t,2019-01-05,f
"Paris, Île-de-France, France",Popincourt,t,2019-01-01,f
"Paris, Île-de-France, France",Opéra,t,2019-04-17,f
"Paris, Île-de-France, France",Vaugirard,t,2019-06-03,t
0,Panthéon,t,2019-01-01,f
"Paris, Île-de-France, France",Panthéon,t,2019-01-02,f
0,Buttes-Chaumont,t,2018-12-15,t
"Paris, Île-de-France, France",Observatoire,t,0,f
"Paris, Île-de-France, France",Panthéon,t,0,t
0,Vaugirard,t,2018-12-04,f
0,Buttes-Montmartre,t,2019-09-03,f
"Paris, Île-de-France, France",Vaugirard,t,2018-12-07,t
0,Popincourt,t,2019-06-17,f
"Paris, Île-de-France, France",Temple,t,2018-12-09,f
"Paris, Île-de-France, France",Vaugirard,t,2019-01-01,t
0,Buttes-Montmartre,t,2018-12-06,t
"Paris, Île-de-France, France",Ménilmontant,t,2019-08-10,t
0,Buttes-Montmartre,t,2018-12-16,f
0,Buttes-Montmartre,t,2019-01-01,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-09,f
0,Entrepôt,t,2019-01-14,f
0,Vaugirard,t,2019-01-08,t
0,Luxembourg,t,2019-04-28,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-01-03,t
"Paris, Île-de-France, France",Opéra,t,2018-12-31,f
0,Passy,t,0,f
"Paris, Île-de-France, France",Temple,t,2019-05-03,t
"Paris, Île-de-France, France",Opéra,t,2019-01-30,t
0,Vaugirard,t,2019-04-14,f
0,Passy,t,2019-01-01,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-02-03,t
0,Buttes-Chaumont,t,2018-12-23,f
"Paris, Île-de-France, France",Vaugirard,t,2018-12-17,f
0,Observatoire,t,2019-05-03,t
0,Hôtel-de-Ville,t,2019-12-14,t
"Paris, Île-de-France, France",Reuilly,t,0,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-03-19,t
"Paris, France",Passy,t,2019-05-16,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,0,f
"Paris, Île-de-France, France",Élysée,t,0,f
0,Passy,t,0,t
"Paris, Île-de-France, France",Observatoire,t,2018-12-09,t
"Paris, Île-de-France, France",Louvre,t,2019-02-08,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,0,f
0,Temple,t,2018-12-05,f
0,Panthéon,t,2019-01-02,t
"Paris, Île-de-France, France",Passy,t,2018-12-28,t
0,Luxembourg,t,2018-12-16,t
0,Palais-Bourbon,t,0,t
"Paris, Île-de-France, France",Opéra,t,2018-12-20,f
0,Palais-Bourbon,t,2019-01-02,t
0,Reuilly,t,0,f
0,Passy,t,2019-01-24,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-05,f
0,Popincourt,t,2018-12-14,f
0,Palais-Bourbon,t,2019-03-13,t
"Paris, Île-de-France, France",Popincourt,t,0,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-01-18,f
0,Buttes-Chaumont,t,0,f
"Paris, Île-de-France, France",Vaugirard,t,2018-12-09,t
0,Hôtel-de-Ville,t,2019-06-15,t
0,Vaugirard,t,2019-02-04,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-03-31,t
0,Popincourt,t,0,f
"Paris, Île-de-France, France",Bourse,t,2019-04-06,f
0,Opéra,t,2019-01-24,t
0,Entrepôt,t,0,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2020-01-24,f
"Paris, Île-de-France, France",Passy,t,0,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-01-01,f
"Paris, Île-de-France, France",Vaugirard,t,2018-12-13,t
"Paris, Île-de-France, France",Luxembourg,t,2019-01-09,t
"Paris, Île-de-France, France",Entrepôt,t,2019-05-19,f
"Paris, Île-de-France, France",Entrepôt,t,2019-01-03,f
0,Vaugirard,t,2018-12-16,f
"Paris, Île-de-France, France",Entrepôt,t,2019-01-01,t
0,Ménilmontant,t,2019-02-25,t
"Paris, Île-de-France, France",Ménilmontant,t,2019-02-08,f
"Paris, Île-de-France, France",Popincourt,t,2019-01-02,f
0,Buttes-Montmartre,t,2019-03-29,t
"Paris, Île-de-France, France",Ménilmontant,t,2019-01-02,f
0,Temple,t,2019-01-01,f
0,Vaugirard,t,2018-12-26,f
"Paris, Île-de-France, France",Panthéon,t,0,t
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-01-02,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-04-26,t
"Paris, Île-de-France, France",Entrepôt,t,2019-01-04,f
"Paris, Île-de-France, France",Reuilly,f,2019-07-26,f
"Paris, Île-de-France, France",Popincourt,t,0,f
"Paris, Île-de-France, France",Entrepôt,t,2019-06-26,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-22,t
0,Panthéon,t,2019-01-06,f
0,Buttes-Montmartre,t,2019-01-04,t
0,Entrepôt,t,0,f
0,Bourse,t,2018-12-28,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-02,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-03-08,t
"Paris, Île-de-France, France",Passy,t,2019-01-22,f
"Paris, Île-de-France, France",Élysée,t,2019-01-02,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2018-12-30,f
"Paris, Île-de-France, France",Popincourt,t,2018-12-06,t
0,Buttes-Montmartre,t,2018-12-25,t
"Paris, Île-de-France, France",Luxembourg,t,2018-12-28,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2018-12-28,f
"Paris, Île-de-France, France",Opéra,t,2019-03-28,f
"Paris, Île-de-France Region, France",Buttes-Montmartre,t,0,t
"Paris, Île-de-France Region, France",Buttes-Montmartre,t,2019-05-23,t
"Paris, Île-de-France Region, France",Buttes-Montmartre,t,2019-06-06,t
"Paris, Île-de-France Region, France",Buttes-Montmartre,t,2019-07-12,t
"Paris, Île-de-France, France",Ménilmontant,t,2019-04-01,f
"Paris, Ile-de-France, France",Entrepôt,t,0,t
"Paris, Île-de-France, France",Louvre,t,2018-12-26,t
"Paris, Île-de-France, France",Temple,t,2019-01-01,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-04-28,f
"Paris, Île-de-France, France",Entrepôt,t,2019-01-06,f
0,Passy,t,2019-05-03,t
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-01,f
"Paris, Île-de-France, France",Gobelins,t,2019-01-02,t
"Paris, Île-de-France, France",Popincourt,t,2018-12-28,f
"Paris, Île-de-France, France",Popincourt,t,2018-12-26,t
"Paris, Île-de-France, France",Popincourt,t,2018-12-30,t
"Paris, Île-de-France, France",Bourse,t,2020-01-02,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-02,f
0,Reuilly,t,0,t
0,Reuilly,t,2019-02-12,f
"Paris, Île-de-France, France",Observatoire,t,2019-04-22,t
"Paris, Île-de-France, France",Buttes-Montmartre,t,2018-12-31,f
0,Panthéon,t,2018-12-16,t
"Paris, Île-de-France, France",Entrepôt,t,2018-12-30,f
"Paris, Île-de-France, France",Bourse,t,2018-12-28,t
"Paris, Île-de-France, France",Popincourt,t,2018-12-22,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,2020-05-22,f
"Paris, Île-de-France, France",Opéra,t,2018-12-18,f
0,Popincourt,t,2018-12-31,f
0,Gobelins,f,2018-12-31,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-03-05,f
"Paris, Île-de-France, France",Vaugirard,t,2019-01-04,f
"Paris, Île-de-France, France",Opéra,t,2018-12-16,f
"Paris, Île-de-France, France",Hôtel-de-Ville,t,2018-12-11,f
0,Popincourt,t,2019-01-05,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-12,t
"Paris, Île-de-France, France",Hôtel-de-Ville,t,2019-05-22,f
0,Opéra,t,0,f
0,Vaugirard,t,2018-12-26,f
"Paris, Île-de-France, France",Vaugirard,t,0,f
"Paris, Île-de-France, France",Vaugirard,t,2019-01-05,f
0,Ménilmontant,t,2018-12-31,f
0,Luxembourg,t,2019-01-01,f
"Paris, Île-de-France, France",Popincourt,t,2019-01-01,f
"Paris, Île-de-France, France",Buttes-Chaumont,t,2019-09-08,f
"Paris, Île-de-France, France",Reuilly,t,2019-03-22,t
0,Luxembourg,t,2018-12-29,t
"Paris, Île-de-France, France",Élysée,t,2019-03-06,f
0,Palais-Bourbon,t,2019-01-01,t
0,Observatoire,t,2019-07-28,f
0,Buttes-Chaumont,t,2019-01-21,t
"Paris, Île-de-France, France",Ménilmontant,t,2019-01-18,t
0,Buttes-Montmartre,t,2018-12-09,t
"Paris, Île-de-France, France",Gobelins,t,2018-12-12,f
"Paris, Île-de-France, France",Gobelins,t,2019-01-08,f
"Paris, Île-de-France, France",Gobelins,t,2018-12-30,t
0,Buttes-Montmartre,t,0,f
"Paris, Île-de-France, France",Popincourt,t,2018-12-26,t
0,Temple,t,2018-12-16,f
"Paris, Île-de-France, France",Reuilly,t,2018-12-23,f
0,Buttes-Montmartre,t,2019-02-24,t
"Paris, Île-de-France, France",Gobelins,t,2019-12-29,f
"Paris, Île-de-France, France",Bourse,t,2019-01-07,f
0,Observatoire,t,2018-12-12,f
0,Batignolles-Monceau,t,2018-12-26,f
0,Gobelins,t,2018-12-31,f
"Paris, Île-de-France, France",Observatoire,t,2019-01-06,f
0,Opéra,t,2018-12-21,t
"Paris, Île-de-France, France",Popincourt,t,2019-06-30,f
0,Buttes-Chaumont,t,2019-02-03,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-04-14,t
"Paris, Île-de-France, France",Louvre,t,2018-12-31,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-20,f
"Paris, Île-de-France, France",Temple,t,2018-12-11,t
"Paris, Île-de-France, France",Temple,t,0,f
"Paris, Île-de-France Region, France",Popincourt,t,2018-12-18,t
"Paris, Île-de-France Region, France",Popincourt,t,2019-08-06,t
"Paris, Île-de-France Region, France",Popincourt,t,2019-04-12,t
"Paris, Île-de-France, France",Élysée,t,0,t
"Paris, Île-de-France, France",Hôtel-de-Ville,t,2019-03-06,f
0,Popincourt,t,2019-03-24,t
0,Popincourt,t,0,t
0,Popincourt,t,2019-04-13,t
0,Popincourt,t,2019-06-28,t
0,Popincourt,t,2019-06-09,t
0,Popincourt,t,2018-12-20,t
0,Popincourt,t,0,t
"Paris, Île-de-France, France",Popincourt,t,2018-12-24,t
"Paris, Île-de-France, France",Bourse,t,0,t
"Paris, Île-de-France, France",Ménilmontant,t,2018-12-16,f
"Paris, France",Popincourt,t,2019-03-10,t
"Paris, Île-de-France, France",Popincourt,t,2018-12-30,t
0,Élysée,t,2019-01-02,t
"Paris, Île-de-France, France",Opéra,t,0,t
"Paris, Île-de-France, France",Popincourt,f,2018-12-16,f
0,Buttes-Montmartre,t,2018-12-28,t
0,Observatoire,t,2018-12-14,t
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-01-01,t
"Paris, Île-de-France, France",Passy,t,2019-04-28,f
"Paris, Île-de-France, France",Élysée,t,2019-01-10,f
"Paris, Île-de-France, France",Entrepôt,t,2018-12-30,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-01-05,f
"Paris, Île-de-France, France",Popincourt,t,2019-03-19,f
0,Temple,t,2019-07-22,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2019-04-05,f
"Paris, Île-de-France, France",Ménilmontant,t,2018-12-21,f
"Paris, Île-de-France, France",Vaugirard,t,2019-01-07,f
"Paris, Île-de-France, France",Temple,t,2018-12-11,f
0,Entrepôt,t,2019-01-12,f
"Paris, France",Batignolles-Monceau,t,0,t
0,Buttes-Montmartre,t,2019-01-06,f
0,Palais-Bourbon,t,2019-03-10,f
"Paris, Île-de-France, France",Observatoire,t,2019-02-17,f
"Paris, Île-de-France, France",Reuilly,t,2019-08-28,f
"Paris, Île-de-France, France",Entrepôt,t,2019-08-14,f
"Paris, Île-de-France, France",Hôtel-de-Ville,t,2019-02-24,f
"Paris, Île-de-France, France",Ménilmontant,t,2018-12-11,f
0,Buttes-Montmartre,t,2018-12-31,t
"Levallois-Perret, Île-de-France, France",Batignolles-Monceau,t,2019-01-02,t
"Paris, Île-de-France, France",Popincourt,t,2018-12-30,f
0,Passy,t,2019-01-03,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-02-14,f
0,Entrepôt,t,2019-01-01,f
0,Ménilmontant,t,2018-12-23,f
"Paris, Île-de-France, France",Vaugirard,t,2019-01-29,f
0,Élysée,t,0,t
"Paris, France",Élysée,t,2018-12-20,f
0,Popincourt,t,0,t
0,Batignolles-Monceau,t,0,t
0,Buttes-Chaumont,t,2019-05-14,f
"Paris, Île-de-France, France",Gobelins,t,2018-12-26,t
"Paris, Île-de-France, France",Luxembourg,t,2019-01-25,f
0,Entrepôt,t,0,f
0,Palais-Bourbon,t,2019-01-01,f
"Paris, Île-de-France, France",Buttes-Montmartre,t,2018-12-24,f
"Paris, Île-de-France, France",Reuilly,t,0,f
0,Vaugirard,t,2019-06-25,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2018-12-15,f
0,Louvre,t,0,t
"Paris, Île-de-France, France",Élysée,t,2019-01-21,f
0,Opéra,t,0,t
0,Opéra,t,2019-01-27,f
0,Temple,t,0,t
0,Passy,t,2019-02-03,f
"Paris Centre, Île-de-France, France",Louvre,t,2018-12-22,t
"Paris, Île-de-France, France",Entrepôt,t,2018-12-29,f
0,Buttes-Montmartre,t,2019-01-02,f
"Paris, Île-de-France, France",Passy,t,2019-01-02,t
"Paris, Île-de-France, France",Entrepôt,t,2018-12-15,f
"Paris, Île-de-France, France",Ménilmontant,t,2018-12-13,f
"Paris, France",Temple,t,2019-01-13,t
"Paris, Île-de-France, France",Buttes-Montmartre,t,2018-12-18,f
"Paris, Île-de-France, France",Observatoire,t,2019-01-31,t
0,Élysée,t,2019-01-01,f
"Paris, Île-de-France, France",Batignolles-Monceau,t,2019-03-26,f
"Paris, Île-de-France, France",Reuilly,t,2018-12-25,f
0,Buttes-Chaumont,t,0,f
0,Ménilmontant,t,2019-01-02,f
"Paris, Île-de-France, France",Popincourt,t,2019-04-16,t
0,Vaugirard,t,2019-01-25,t
0,Gobelins,t,2019-01-03,f
"Paris, Île-de-France, France",Entrepôt,t,2018-12-31,t
0,Hôtel-de-Ville,t,2019-06-03,t
0,Popincourt,t,2019-03-05,f
"Paris, Île-de-France, France",Opéra,t,2019-01-21,f
0,Batignolles-Monceau,t,2018-12-22,f
"Paris, Île-de-France, France",Reuilly,t,2018-12-28,t
"Paris, Île-de-France, France",Passy,t,2019-01-19,f
"Paris, Île-de-France, France",Passy,t,2019-01-13,t
"Paris, Île-de-France, France",Ménilmontant,t,2019-01-02,f
"Paris, Île-de-France, France",Popincourt,t,2019-01-19,t
